sym,fy,sales,sales_src,pat,pat_src,networth,networth_src,total_assets,total_assets_src,total_debt,total_debt_src,capex
AUSOMENT,2021,463.0,vistas,15.0,vistas,112.0,vistas,305.0,vistas,162.0,vistas,
AUSOMENT,2022,27.0,vistas,5.0,vistas,117.0,vistas,134.0,vistas,10.0,vistas,
AUSOMENT,2023,178.0,vistas,1.0,vistas,117.0,vistas,173.0,vistas,54.0,vistas,
AUSOMENT,2024,968.0,vistas,9.0,vistas,125.0,vistas,130.0,vistas,3.0,vistas,
AUSOMENT,2025,2393.0,vistas,20.0,vistas,143.0,vistas,186.0,vistas,0.0,vistas,
AUSOMENT,2026,2085.0,vistas,19.0,vistas,162.0,vistas,198.0,vistas,9.0,vistas,
AUTOIND,2015,507.0,vistas,-57.0,vistas,160.0,vistas,516.0,vistas,183.0,vistas,
AUTOIND,2016,311.0,vistas,-39.0,vistas,126.0,vistas,499.0,vistas,198.0,vistas,
AUTOIND,2017,359.0,vistas,-72.0,vistas,74.0,vistas,507.0,vistas,224.0,vistas,
AUTOIND,2018,385.0,vistas,-52.0,vistas,66.0,vistas,497.0,vistas,250.0,vistas,
AUTOIND,2019,452.0,vistas,-5.0,vistas,107.0,vistas,526.0,vistas,220.0,vistas,
AUTOIND,2020,316.0,vistas,-66.0,vistas,41.0,vistas,432.0,vistas,187.0,vistas,
AUTOIND,2021,285.0,vistas,-42.0,vistas,22.0,vistas,426.0,vistas,197.0,vistas,
AUTOIND,2022,568.0,vistas,8.0,vistas,61.0,vistas,487.0,vistas,237.0,vistas,
AUTOIND,2023,650.0,vistas,11.0,vistas,75.0,vistas,439.0,vistas,173.0,vistas,
AUTOIND,2024,654.0,vistas,16.0,vistas,136.0,vistas,575.0,vistas,194.0,vistas,
AUTOIND,2025,659.0,vistas,18.0,vistas,153.0,vistas,758.0,vistas,288.0,vistas,
AUTOIND,2026,824.0,vistas,38.0,vistas,197.0,vistas,749.0,vistas,325.0,vistas,
AVALON,2019,,,,,,,374.5109783630387,legacy_rescaled,,,
AVALON,2020,642.0,vistas,12.0,vistas,47.0,vistas,450.0,vistas,274.0,vistas,
AVALON,2021,690.0,vistas,23.0,vistas,60.0,vistas,512.0,vistas,316.0,vistas,
AVALON,2022,841.0,vistas,67.0,vistas,89.0,vistas,589.0,vistas,318.0,vistas,
AVALON,2023,945.0,vistas,52.0,vistas,537.0,vistas,1189.0,vistas,342.0,vistas,
AVALON,2024,867.0,vistas,28.0,vistas,547.0,vistas,923.0,vistas,209.0,vistas,-35.52
AVALON,2025,1098.0,vistas,63.0,vistas,611.0,vistas,1038.0,vistas,180.0,vistas,-46.18
AVALON,2026,1603.0,vistas,113.0,vistas,721.0,vistas,1264.0,vistas,213.0,vistas,
AVANTEL,2000,9.325131457472002,legacy_rescaled,0.787360000756806,legacy_rescaled,14.055173867228662,legacy_rescaled,21.99798183652876,legacy_rescaled,2.8971654581410684,legacy_rescaled,
AVANTEL,2001,15.651828362702204,legacy_rescaled,1.136190380838935,legacy_rescaled,16.982086406743942,legacy_rescaled,29.237317677277314,legacy_rescaled,5.507580751483191,legacy_rescaled,-2.7399999999999998
AVANTEL,2002,6.886404688315337,legacy_rescaled,-2.7806764583689727,legacy_rescaled,10.3390937829294,legacy_rescaled,18.60829281717274,legacy_rescaled,4.647330257086355,legacy_rescaled,-1.3599999999999999
AVANTEL,2003,6.6965038333400235,legacy_rescaled,0.12956556974479086,legacy_rescaled,9.110389884088514,legacy_rescaled,16.668470782497018,legacy_rescaled,4.232036914963745,legacy_rescaled,-1.76
AVANTEL,2004,9.315136675631198,legacy_rescaled,1.5448202546494294,legacy_rescaled,7.591991570073762,legacy_rescaled,15.098614805981102,legacy_rescaled,2.5807514831905074,legacy_rescaled,-0.26999999999999996
AVANTEL,2005,11.78384779031028,legacy_rescaled,0.8471594944851709,legacy_rescaled,8.461074815595364,legacy_rescaled,15.238601963122647,legacy_rescaled,2.798286090969018,legacy_rescaled,-0.38
AVANTEL,2006,16.0,vistas,1.0,vistas,11.0,vistas,21.0,vistas,0.0,vistas,-1.33
AVANTEL,2007,23.0,vistas,2.0,vistas,13.0,vistas,19.0,vistas,0.0,vistas,-1.52
AVANTEL,2008,24.027455545297634,legacy_rescaled,3.3487716487884405,legacy_rescaled,13.815426765015806,legacy_rescaled,22.457939638565268,legacy_rescaled,0.12854317732366513,legacy_rescaled,-0.76
AVANTEL,2009,25.736563240075462,legacy_rescaled,2.5016121543032694,legacy_rescaled,15.573572181243414,legacy_rescaled,24.347766259976147,legacy_rescaled,0.13843111404087016,legacy_rescaled,-0.92
AVANTEL,2010,21.528760085096135,legacy_rescaled,1.2159230391434217,legacy_rescaled,14.075152792413066,legacy_rescaled,18.968259792679568,legacy_rescaled,0.0,legacy_rescaled,-0.58
AVANTEL,2011,22.24838437763417,legacy_rescaled,2.4318460782868434,legacy_rescaled,15.703435194942045,legacy_rescaled,23.157875424273,legacy_rescaled,2.2841133816743575,legacy_rescaled,-4.62
AVANTEL,2012,25.996427567936422,legacy_rescaled,3.8770005100556646,legacy_rescaled,17.11194942044257,legacy_rescaled,25.277680946702134,legacy_rescaled,2.5807514831905074,legacy_rescaled,-3.65
AVANTEL,2013,42.92758800626179,legacy_rescaled,6.498211651815664,legacy_rescaled,22.31645943097998,legacy_rescaled,32.946977341528296,legacy_rescaled,3.7178642056690836,legacy_rescaled,-6.369999999999999
AVANTEL,2014,12.993216393047806,legacy_rescaled,-0.8969924059254751,legacy_rescaled,19.26967334035827,legacy_rescaled,33.806898449683516,legacy_rescaled,10.411997363216875,legacy_rescaled,-1.09
AVANTEL,2015,25.266808493557583,legacy_rescaled,0.6079615195717109,legacy_rescaled,18.360632244467862,legacy_rescaled,31.687092927254376,legacy_rescaled,9.185893210283453,legacy_rescaled,0.10999999999999988
AVANTEL,2016,24.61714767390519,legacy_rescaled,0.5780617727075283,legacy_rescaled,18.460526870389884,legacy_rescaled,32.2970369690854,legacy_rescaled,9.363876071193145,legacy_rescaled,-1.5
AVANTEL,2017,33.562477421426564,legacy_rescaled,0.8670926590612926,legacy_rescaled,20.608261327713382,legacy_rescaled,33.83689569764241,legacy_rescaled,10.313117996044825,legacy_rescaled,-1.69
AVANTEL,2018,51.67302211696705,legacy_rescaled,6.4782784872395425,legacy_rescaled,36.92105374077977,legacy_rescaled,43.046050821025595,legacy_rescaled,0.0,legacy_rescaled,14.410000000000002
AVANTEL,2019,50.48364307791113,legacy_rescaled,9.54798583196228,legacy_rescaled,43.00463645943098,legacy_rescaled,47.275662783230885,legacy_rescaled,0.0,legacy_rescaled,-1.6700000000000002
AVANTEL,2020,51.89290731746478,legacy_rescaled,10.724042541953457,legacy_rescaled,51.62554267650158,legacy_rescaled,66.88386386570039,legacy_rescaled,0.0,legacy_rescaled,-1.74
AVANTEL,2021,78.0,vistas,15.0,vistas,66.0,vistas,87.0,vistas,3.0,vistas,-5.57
AVANTEL,2022,105.0,vistas,18.0,vistas,82.0,vistas,109.0,vistas,16.0,vistas,-20.939999999999998
AVANTEL,2023,154.0,vistas,27.0,vistas,107.0,vistas,149.0,vistas,30.0,vistas,-11.9
AVANTEL,2024,224.0,vistas,53.0,vistas,164.0,vistas,216.0,vistas,18.0,vistas,-30.21
AVANTEL,2025,249.0,vistas,56.0,vistas,237.0,vistas,290.0,vistas,26.0,vistas,-64.46000000000001
AVANTEL,2026,223.0,vistas,15.0,vistas,338.0,vistas,410.0,vistas,34.0,vistas,
AVANTIFEED,2000,81.47064710601354,legacy_rescaled,12.841350730805848,legacy_rescaled,28.906353044625188,legacy_rescaled,62.544924797228134,legacy_rescaled,19.763698630136986,legacy_rescaled,-4.8100000000000005
AVANTIFEED,2001,104.40082923613373,legacy_rescaled,14.076944615556926,legacy_rescaled,39.25862826994943,legacy_rescaled,71.08559729112528,legacy_rescaled,13.06986301369863,legacy_rescaled,-2.93
AVANTIFEED,2002,132.40105163662935,legacy_rescaled,10.425323402587221,legacy_rescaled,44.049681248626065,legacy_rescaled,86.83683754626348,legacy_rescaled,17.57876712328767,legacy_rescaled,-8.53
AVANTIFEED,2003,135.29107459153764,legacy_rescaled,3.6405891247129976,legacy_rescaled,45.14992306001319,legacy_rescaled,87.96692652964802,legacy_rescaled,19.84315068493151,legacy_rescaled,-1.49
AVANTIFEED,2004,238.45189397850655,legacy_rescaled,11.90362322898583,legacy_rescaled,54.38195207737964,legacy_rescaled,102.628080951256,legacy_rescaled,22.04794520547945,legacy_rescaled,-4.34
AVANTIFEED,2005,155.94123861190317,legacy_rescaled,10.281906255250043,legacy_rescaled,61.94361398109474,legacy_rescaled,120.5594928734546,legacy_rescaled,33.25068493150685,legacy_rescaled,-3.2600000000000002
AVANTIFEED,2006,177.44140938371234,legacy_rescaled,14.17623340986728,legacy_rescaled,72.17586282699493,legacy_rescaled,160.35262619103867,legacy_rescaled,53.143493150684925,legacy_rescaled,-14.600000000000001
AVANTIFEED,2007,146.58116426659467,legacy_rescaled,4.170129361034888,legacy_rescaled,74.79643877775335,legacy_rescaled,170.33341207969136,legacy_rescaled,57.86095890410959,legacy_rescaled,-1.97
AVANTIFEED,2008,97.99077832230597,legacy_rescaled,1.014952119616957,legacy_rescaled,69.27522532424709,legacy_rescaled,119.59941727695094,legacy_rescaled,40.381506849315066,legacy_rescaled,-0.41
AVANTIFEED,2009,69.2605501235117,legacy_rescaled,-7.700397603180826,legacy_rescaled,68.11497032314793,legacy_rescaled,118.11930073234113,legacy_rescaled,37.75958904109589,legacy_rescaled,-0.009999999999999995
AVANTIFEED,2010,91.51072685247699,legacy_rescaled,-1.2907543260346082,legacy_rescaled,66.91470652890744,legacy_rescaled,114.67902984486969,legacy_rescaled,33.89623287671233,legacy_rescaled,-0.62
AVANTIFEED,2011,207.69164965567637,legacy_rescaled,3.8722629781038247,legacy_rescaled,69.53528247966585,legacy_rescaled,150.4318450271675,legacy_rescaled,54.08698630136986,legacy_rescaled,-12.780000000000001
AVANTIFEED,2012,393.41312480639243,legacy_rescaled,31.320098560788487,legacy_rescaled,93.63057814904374,legacy_rescaled,182.5343727852587,legacy_rescaled,49.230479452054794,legacy_rescaled,-11.43
AVANTIFEED,2013,648.045147300614,legacy_rescaled,32.76530212241698,legacy_rescaled,125.12750054957132,legacy_rescaled,248.1095361839515,legacy_rescaled,60.66164383561644,legacy_rescaled,-12.84
AVANTIFEED,2014,1131.6189882366023,legacy_rescaled,77.64383715069721,legacy_rescaled,179.60947460980432,legacy_rescaled,398.3713678242381,legacy_rescaled,55.72568493150685,legacy_rescaled,-35.39
AVANTIFEED,2015,1709.0,vistas,116.0,vistas,265.0,vistas,478.0,vistas,58.0,vistas,-16.27
AVANTIFEED,2016,1935.0,vistas,158.0,vistas,423.0,vistas,623.0,vistas,11.0,vistas,-66.27000000000001
AVANTIFEED,2017,2616.0,vistas,226.0,vistas,635.0,vistas,1069.0,vistas,19.0,vistas,-91.07000000000001
AVANTIFEED,2018,3393.0,vistas,466.0,vistas,1031.0,vistas,1526.0,vistas,7.0,vistas,-79.48
AVANTIFEED,2019,3488.0,vistas,307.0,vistas,1206.0,vistas,1615.0,vistas,9.0,vistas,-24.18
AVANTIFEED,2020,4115.0,vistas,386.0,vistas,1404.0,vistas,1880.0,vistas,2.0,vistas,-34.21
AVANTIFEED,2021,4101.0,vistas,397.0,vistas,1762.0,vistas,2282.0,vistas,4.0,vistas,-42.699999999999996
AVANTIFEED,2022,5036.0,vistas,245.0,vistas,1896.0,vistas,2516.0,vistas,4.0,vistas,-54.93000000000001
AVANTIFEED,2023,5087.0,vistas,312.0,vistas,2096.0,vistas,2735.0,vistas,3.0,vistas,-159.29999999999998
AVANTIFEED,2024,5369.0,vistas,394.0,vistas,2366.0,vistas,3098.0,vistas,17.0,vistas,-130.67000000000002
AVANTIFEED,2025,5612.0,vistas,557.0,vistas,2801.0,vistas,3683.0,vistas,15.0,vistas,-147.12
AVANTIFEED,2026,6066.0,vistas,657.0,vistas,3286.0,vistas,4260.0,vistas,13.0,vistas,
AVG,2018,227.0,vistas,8.0,vistas,29.0,vistas,100.0,vistas,50.0,vistas,
AVG,2019,313.0,vistas,9.0,vistas,68.0,vistas,175.0,vistas,73.0,vistas,
AVG,2020,322.0,vistas,5.0,vistas,74.0,vistas,209.0,vistas,80.0,vistas,
AVG,2021,333.0,vistas,-2.0,vistas,79.0,vistas,230.0,vistas,107.0,vistas,
AVG,2022,432.0,vistas,1.0,vistas,82.0,vistas,424.0,vistas,287.0,vistas,
AVG,2023,427.0,vistas,8.0,vistas,90.0,vistas,408.0,vistas,266.0,vistas,
AVG,2024,480.0,vistas,32.0,vistas,200.0,vistas,449.0,vistas,220.0,vistas,
AVG,2025,552.0,vistas,21.0,vistas,257.0,vistas,574.0,vistas,280.0,vistas,
AVONMORE,2015,,,7.0,vistas,81.0,vistas,82.0,vistas,,,
AVONMORE,2016,,,0.0,vistas,100.0,vistas,224.0,vistas,,,
AVONMORE,2017,,,6.0,vistas,107.0,vistas,218.0,vistas,,,
AVONMORE,2018,,,28.0,vistas,134.0,vistas,244.0,vistas,,,
AVONMORE,2019,,,13.0,vistas,134.0,vistas,259.0,vistas,,,
AVONMORE,2020,,,18.0,vistas,151.0,vistas,276.0,vistas,,,
AVONMORE,2021,,,30.0,vistas,174.0,vistas,309.0,vistas,,,
AVONMORE,2022,,,40.0,vistas,206.0,vistas,374.0,vistas,,,
AVONMORE,2023,,,122.0,vistas,278.0,vistas,443.0,vistas,,,
AVONMORE,2024,,,20.0,vistas,302.0,vistas,519.0,vistas,,,
AVONMORE,2025,,,38.0,vistas,374.0,vistas,580.0,vistas,,,
AVONMORE,2026,,,22.0,vistas,387.0,vistas,581.0,vistas,,,
AVROIND,2025,67.48,vistas,3.62,vistas,,,,,,,
AVROIND,2026,94.64,vistas,4.6,vistas,89.5,vistas,121.05,vistas,17.66,vistas,
AVTNPL,2015,261.0,vistas,26.0,vistas,186.0,vistas,237.0,vistas,7.0,vistas,
AVTNPL,2016,274.0,vistas,22.0,vistas,200.0,vistas,249.0,vistas,10.0,vistas,
AVTNPL,2017,311.0,vistas,24.0,vistas,224.0,vistas,275.0,vistas,15.0,vistas,
AVTNPL,2018,328.0,vistas,24.0,vistas,238.0,vistas,330.0,vistas,36.0,vistas,
AVTNPL,2019,339.0,vistas,21.0,vistas,251.0,vistas,389.0,vistas,81.0,vistas,
AVTNPL,2020,396.0,vistas,34.0,vistas,275.0,vistas,378.0,vistas,46.0,vistas,
AVTNPL,2021,485.0,vistas,45.0,vistas,310.0,vistas,426.0,vistas,54.0,vistas,
AVTNPL,2022,559.0,vistas,73.0,vistas,369.0,vistas,449.0,vistas,25.0,vistas,
AVTNPL,2023,582.0,vistas,77.0,vistas,430.0,vistas,522.0,vistas,37.0,vistas,
AVTNPL,2024,517.0,vistas,53.0,vistas,469.0,vistas,598.0,vistas,43.0,vistas,
AVTNPL,2025,556.0,vistas,48.0,vistas,506.0,vistas,747.0,vistas,113.0,vistas,
AVTNPL,2026,713.0,vistas,65.0,vistas,559.0,vistas,846.0,vistas,114.0,vistas,
AWFIS,2019,154.0,vistas,-62.0,vistas,-37.0,vistas,197.0,vistas,139.0,vistas,
AWFIS,2020,226.0,vistas,-68.0,vistas,-82.0,vistas,277.0,vistas,248.0,vistas,
AWFIS,2021,178.0,vistas,-43.0,vistas,11.0,vistas,509.0,vistas,401.0,vistas,
AWFIS,2022,257.0,vistas,-57.0,vistas,-45.0,vistas,560.0,vistas,437.0,vistas,
AWFIS,2023,545.0,vistas,-47.0,vistas,-26.0,vistas,931.0,vistas,695.0,vistas,
AWFIS,2024,849.0,vistas,-18.0,vistas,-94.0,vistas,1398.0,vistas,1079.0,vistas,
AWFIS,2025,1208.0,vistas,68.0,vistas,459.0,vistas,2507.0,vistas,1413.0,vistas,
AWFIS,2026,1493.0,vistas,71.0,vistas,553.0,vistas,2910.0,vistas,1501.0,vistas,
AWHCL,2016,220.0,vistas,23.0,vistas,-40.0,vistas,325.0,vistas,298.0,vistas,
AWHCL,2017,244.0,vistas,31.0,vistas,-19.0,vistas,353.0,vistas,281.0,vistas,
AWHCL,2018,276.0,vistas,40.0,vistas,120.0,vistas,422.0,vistas,153.0,vistas,
AWHCL,2019,284.0,vistas,35.0,vistas,150.0,vistas,503.0,vistas,185.0,vistas,
AWHCL,2020,451.0,vistas,47.0,vistas,224.0,vistas,677.0,vistas,209.0,vistas,
AWHCL,2021,465.0,vistas,64.0,vistas,348.0,vistas,781.0,vistas,154.0,vistas,
AWHCL,2022,648.0,vistas,90.0,vistas,417.0,vistas,944.0,vistas,175.0,vistas,
AWHCL,2023,854.0,vistas,85.0,vistas,486.0,vistas,1238.0,vistas,355.0,vistas,
AWHCL,2024,866.0,vistas,100.0,vistas,574.0,vistas,1450.0,vistas,447.0,vistas,
AWHCL,2025,934.0,vistas,101.0,vistas,659.0,vistas,1641.0,vistas,505.0,vistas,
AWHCL,2026,1053.0,vistas,92.0,vistas,739.0,vistas,1739.0,vistas,459.0,vistas,
AWL,2000,,,,,,,37.080556430918826,legacy_rescaled,,,
AWL,2001,,,,,,,196.94295532646046,legacy_rescaled,,,
AWL,2002,,,,,,,221.03331682648297,legacy_rescaled,,,
AWL,2003,1248.955857064978,legacy_rescaled,14.294030854687872,legacy_rescaled,64.50039102995471,legacy_rescaled,363.655457014661,legacy_rescaled,39.645532431654196,legacy_rescaled,
AWL,2004,1804.1095706114952,legacy_rescaled,17.694989910386877,legacy_rescaled,106.1106432897441,legacy_rescaled,610.4091598013174,legacy_rescaled,110.96749531563638,legacy_rescaled,
AWL,2005,2000.0673516234112,legacy_rescaled,1.3603836222796017,legacy_rescaled,179.5610885788941,legacy_rescaled,708.5006317621812,legacy_rescaled,165.42135902882396,legacy_rescaled,-103.5
AWL,2006,2621.0403198453946,legacy_rescaled,1.4504090090481045,legacy_rescaled,108.77065941594068,legacy_rescaled,970.6445654946803,legacy_rescaled,177.0600474904748,legacy_rescaled,
AWL,2007,2598.940570098694,legacy_rescaled,4.211187536615531,legacy_rescaled,112.71068330211156,legacy_rescaled,805.2920842149491,legacy_rescaled,127.86559110617752,legacy_rescaled,-2.41
AWL,2008,3377.811750311806,legacy_rescaled,31.078764076637665,legacy_rescaled,181.22109864261074,legacy_rescaled,1433.6915139783007,legacy_rescaled,123.9260350461342,legacy_rescaled,-26.39
AWL,2009,5756.494814563977,legacy_rescaled,60.67711068197105,legacy_rescaled,345.2820932530661,legacy_rescaled,1419.9513077927338,legacy_rescaled,334.54230115971905,legacy_rescaled,-149.32999999999998
AWL,2010,6030.7917084789015,legacy_rescaled,15.71443140147981,legacy_rescaled,360.9921884946256,legacy_rescaled,2092.2013955791654,legacy_rescaled,514.0220759764134,legacy_rescaled,-222.76
AWL,2012,12042.593631994461,legacy_rescaled,8.402369431726951,legacy_rescaled,682.0141346719289,legacy_rescaled,4024.6503939134736,legacy_rescaled,1022.9747232156644,legacy_rescaled,-313.42
AWL,2013,14259.728525586932,legacy_rescaled,75.44127411200556,legacy_rescaled,771.4046765970088,legacy_rescaled,5788.986869550863,legacy_rescaled,2603.2866413217207,legacy_rescaled,-166.9
AWL,2014,14780.032633763652,legacy_rescaled,4.281207281879923,legacy_rescaled,775.6547023625484,legacy_rescaled,5244.278695658698,legacy_rescaled,1947.5805314092318,legacy_rescaled,-159.48000000000002
AWL,2015,14796.61244601706,legacy_rescaled,66.9488792935101,legacy_rescaled,892.2654093083316,legacy_rescaled,4971.174597457944,legacy_rescaled,1555.0447654062357,legacy_rescaled,-147.92000000000002
AWL,2016,17745.95904818549,legacy_rescaled,96.79729641764489,legacy_rescaled,1047.8363524483325,legacy_rescaled,6385.585822116177,legacy_rescaled,2006.8238554086142,legacy_rescaled,-297.38
AWL,2017,22972.469864185958,legacy_rescaled,225.2735261570508,legacy_rescaled,1280.1577608836672,legacy_rescaled,7366.730545176247,legacy_rescaled,2621.394600775372,legacy_rescaled,-201.12
AWL,2018,26354.10157124131,legacy_rescaled,374.89571896630287,legacy_rescaled,1654.6800314036461,legacy_rescaled,9648.954792238777,legacy_rescaled,2243.7671547863974,legacy_rescaled,-853.04
AWL,2019,28797.0,vistas,376.0,vistas,2111.0,vistas,11603.0,vistas,1829.0,vistas,-907.69
AWL,2020,29657.0,vistas,461.0,vistas,2570.0,vistas,11786.0,vistas,2300.0,vistas,-630.6
AWL,2021,37090.0,vistas,729.0,vistas,3299.0,vistas,13328.0,vistas,3051.0,vistas,-461.53000000000003
AWL,2022,54155.0,vistas,804.0,vistas,7606.0,vistas,21317.0,vistas,2701.0,vistas,-713.78
AWL,2023,58185.0,vistas,582.0,vistas,8166.0,vistas,20979.0,vistas,2396.0,vistas,-674.07
AWL,2024,51225.0,vistas,148.0,vistas,8316.0,vistas,19777.0,vistas,2628.0,vistas,-930.13
AWL,2025,63672.0,vistas,1226.0,vistas,9424.0,vistas,22412.0,vistas,1937.0,vistas,-975.97
AWL,2026,74731.0,vistas,1045.0,vistas,10440.0,vistas,24759.0,vistas,1109.0,vistas,
AXISBANK,2000,,,51.32741521954467,legacy_rescaled,239.53880702238803,legacy_rescaled,6667.876251376552,legacy_rescaled,,,
AXISBANK,2001,,,86.607476855375,legacy_rescaled,301.4484986929067,legacy_rescaled,10764.108192846928,legacy_rescaled,,,
AXISBANK,2002,,,135.29215319419527,legacy_rescaled,614.7569383196262,legacy_rescaled,14378.669866285214,legacy_rescaled,,,
AXISBANK,2003,,,194.10565383632425,legacy_rescaled,918.1054275499903,legacy_rescaled,19609.933923324643,legacy_rescaled,,,
AXISBANK,2004,,,280.5322588291402,legacy_rescaled,1136.4143403038415,legacy_rescaled,24146.173029414764,legacy_rescaled,,,
AXISBANK,2005,,,337.748058018664,legacy_rescaled,2408.1780065260277,legacy_rescaled,37793.50395588731,legacy_rescaled,,,
AXISBANK,2006,,,488.4444648408079,legacy_rescaled,2872.165695723313,legacy_rescaled,49776.390401615936,legacy_rescaled,,,
AXISBANK,2007,,,659.1272124757307,legacy_rescaled,3388.4331245512676,legacy_rescaled,73296.3470900367,legacy_rescaled,,,
AXISBANK,2008,,,1072.7510168379306,legacy_rescaled,8751.796413337299,legacy_rescaled,109596.05831681001,legacy_rescaled,,,
AXISBANK,2009,,,1826.705327478666,legacy_rescaled,10195.659222452332,legacy_rescaled,147709.529307831,legacy_rescaled,,,
AXISBANK,2010,,,2492.886542594201,legacy_rescaled,15989.020369715558,legacy_rescaled,180589.39662909388,legacy_rescaled,,,
AXISBANK,2011,,,3360.508770416512,legacy_rescaled,18894.515899445953,legacy_rescaled,242559.1586343546,legacy_rescaled,,,
AXISBANK,2012,,,4227.9400779394555,legacy_rescaled,22681.597038606364,legacy_rescaled,285392.3383613233,legacy_rescaled,,,
AXISBANK,2013,,,5262.969262997009,legacy_rescaled,33158.204861847466,legacy_rescaled,340527.55170486815,legacy_rescaled,,,
AXISBANK,2014,,,6349.9689632298705,legacy_rescaled,38395.848776754996,legacy_rescaled,386329.69997176534,legacy_rescaled,,,
AXISBANK,2015,,,7450.0,vistas,44949.0,vistas,467243.0,vistas,,,
AXISBANK,2016,,,8358.0,vistas,53559.0,vistas,546387.0,vistas,,,
AXISBANK,2017,,,3967.0,vistas,56380.0,vistas,611462.0,vistas,,,
AXISBANK,2018,,,464.0,vistas,64207.0,vistas,703703.0,vistas,,,
AXISBANK,2019,,,5047.0,vistas,67802.0,vistas,814046.0,vistas,,,
AXISBANK,2020,,,1879.0,vistas,86340.0,vistas,927872.0,vistas,,,
AXISBANK,2021,,,7252.0,vistas,103594.0,vistas,1001005.0,vistas,,,
AXISBANK,2022,,,14207.0,vistas,118261.0,vistas,1195779.0,vistas,,,
AXISBANK,2023,,,10919.0,vistas,129781.0,vistas,1344418.0,vistas,,,
AXISBANK,2024,,,26492.0,vistas,157023.0,vistas,1518239.0,vistas,,,
AXISBANK,2025,,,28191.0,vistas,187235.0,vistas,1656963.0,vistas,,,
AXISBANK,2026,,,26548.0,vistas,213579.0,vistas,1946050.0,vistas,,,
AXISCADES,2000,,,,,,,11.065470990855513,legacy_rescaled,,,
AXISCADES,2001,,,,,,,49.78962150447273,legacy_rescaled,,,
AXISCADES,2002,,,,,,,50.949146919955325,legacy_rescaled,,,
AXISCADES,2003,16.66477044955617,legacy_rescaled,-15.58609140057164,legacy_rescaled,24.923045281595993,legacy_rescaled,42.062784037506766,legacy_rescaled,10.27,legacy_rescaled,-12.8
AXISCADES,2004,13.573885654290349,legacy_rescaled,-6.430965303232119,legacy_rescaled,25.463545058787233,legacy_rescaled,35.21558654090693,legacy_rescaled,1.81,legacy_rescaled,7.510000000000001
AXISCADES,2005,25.46729025484394,legacy_rescaled,-2.2668909465250886,legacy_rescaled,22.20052788537346,legacy_rescaled,29.128078109623274,legacy_rescaled,2.63,legacy_rescaled,0.96
AXISCADES,2006,22.86654576691801,legacy_rescaled,-1.6247673307712007,legacy_rescaled,22.821101703630067,legacy_rescaled,28.738237668211017,legacy_rescaled,2.69,legacy_rescaled,-0.6499999999999999
AXISCADES,2007,23.59675479622029,legacy_rescaled,-1.5663924566117566,legacy_rescaled,21.37976896445343,legacy_rescaled,27.11890045003704,legacy_rescaled,3.37,legacy_rescaled,0.6399999999999999
AXISCADES,2008,23.246654576691796,legacy_rescaled,-0.5934778872876841,legacy_rescaled,21.35975045418709,legacy_rescaled,27.518736800203456,legacy_rescaled,4.01,legacy_rescaled,-0.74
